# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667401446759999990e+09,10.967,13.961,0.400,nan,273.150,302.150,301.960,304.840,288.150,1085.345,1023.862,1037.437,1039.849,1.000,0.820,0.810,0.760,4.6346,-4728.0084,179.502,176.508,63376.139
1.667401446819999933e+09,8.416,9.912,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.661,1024.694,1037.739,1039.913,1.080,0.680,1.320,0.940,4.6739,-4772.1384,182.053,180.557,65744.202
1.667401446890000105e+09,6.839,5.590,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.672,1024.788,1037.558,1039.311,1.220,0.950,1.230,0.820,4.6802,-4779.0587,183.630,184.879,67900.167
1.667401446950000048e+09,12.909,13.527,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.264,1024.319,1038.091,1040.098,0.950,1.040,1.210,0.900,4.6755,-4772.0492,177.560,176.942,62836.088
1.667401447009999990e+09,11.209,16.215,0.400,nan,273.150,302.150,301.960,304.840,288.150,1084.881,1024.448,1037.830,1040.512,0.910,0.790,0.780,0.760,4.7152,-4813.2728,179.260,174.254,62498.752
1.667401447079999924e+09,15.154,12.664,0.400,nan,273.150,302.150,301.960,304.840,288.150,1085.053,1024.168,1038.293,1039.797,0.860,0.900,1.060,0.890,4.6802,-4776.1190,175.315,177.805,62350.267
1.667401447140000105e+09,15.834,10.849,0.400,nan,273.150,302.150,301.960,304.840,288.150,1085.089,1024.157,1038.403,1039.515,0.750,0.500,0.950,1.010,4.6767,-4772.4345,174.635,179.620,62760.655
1.667401447200000048e+09,11.570,9.254,0.400,nan,273.150,302.150,301.960,304.840,288.150,1085.544,1024.422,1038.016,1039.578,0.980,0.930,0.980,0.900,4.6621,-4758.7268,178.899,181.215,64843.663
1.667401447269999981e+09,11.323,10.494,0.400,nan,273.150,302.150,301.960,304.840,288.090,1085.577,1024.794,1038.272,1040.058,0.960,1.180,1.040,0.890,4.6880,-4787.0653,179.147,179.975,64484.438
1.667401447329999924e+09,16.700,10.765,0.400,nan,273.150,302.150,301.960,304.840,288.090,1084.938,1024.562,1038.818,1039.766,0.780,0.970,1.120,0.870,4.7196,-4818.3147,173.769,179.704,62489.337
1.667401447390000105e+09,13.252,13.755,0.400,nan,273.150,302.150,301.960,304.840,288.090,1086.051,1024.128,1038.178,1040.197,0.740,0.770,0.880,0.960,4.6017,-4695.5697,177.217,176.714,62633.524
1.667401447460000038e+09,9.347,4.962,0.400,nan,273.150,302.150,301.960,304.840,288.090,1085.403,1024.912,1038.006,1039.245,1.010,1.120,0.900,1.000,4.7107,-4810.8937,181.122,185.507,67217.901
1.667401447519999981e+09,11.987,10.114,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.490,1024.994,1038.516,1040.127,0.970,0.640,0.760,0.900,4.7103,-4810.8156,178.482,180.355,64384.041
1.667401447579999924e+09,15.966,10.551,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.308,1024.249,1038.546,1039.591,1.190,0.880,0.930,0.840,4.6669,-4762.8214,174.503,179.918,62821.607
1.667401447640000105e+09,10.203,13.076,0.400,nan,273.150,302.150,301.960,304.840,288.020,1085.165,1024.584,1037.836,1040.199,0.730,1.200,0.830,0.800,4.7038,-4802.2109,180.266,177.393,63964.084
1.667401447710000038e+09,12.893,11.834,0.400,nan,273.150,302.150,302.020,304.840,288.020,1085.254,1024.795,1038.452,1040.183,0.800,1.210,1.060,0.860,4.7128,-4812.4594,177.576,178.635,63443.918
1.667401447769999981e+09,12.730,13.197,0.400,nan,273.150,302.150,302.020,304.840,288.020,1085.226,1024.376,1038.094,1040.076,0.760,1.000,0.750,1.080,4.6825,-4779.4225,177.739,177.272,63016.654
1.667401447829999924e+09,11.779,9.937,0.400,nan,273.150,302.150,302.020,304.770,288.020,1085.887,1024.457,1038.149,1039.792,0.890,0.770,0.800,0.750,4.6383,-4734.5245,178.690,180.532,64522.047
1.667401447900000095e+09,12.317,12.268,0.400,nan,273.150,302.150,302.020,304.770,288.020,1085.509,1024.584,1038.252,1040.158,0.840,0.760,0.890,0.990,4.6768,-4774.5382,178.152,178.201,63493.783
1.667401447960000038e+09,6.928,7.368,0.400,nan,273.150,302.150,302.020,304.770,288.020,1085.612,1025.774,1038.335,1040.318,0.930,1.050,1.050,0.970,4.7617,-4867.2349,183.542,183.101,67213.425
1.667401448019999981e+09,11.187,12.052,0.400,nan,273.150,302.150,302.020,304.770,288.090,1084.864,1024.608,1037.944,1039.978,1.080,0.970,0.590,0.810,4.7287,-4827.8868,179.282,178.417,63974.453
1.667401448089999914e+09,12.109,7.568,0.400,nan,273.150,302.150,302.020,304.900,288.090,1085.533,1024.942,1038.502,1039.700,1.040,1.110,0.710,0.580,4.7026,-4802.6693,178.360,182.901,65265.197
1.667401448150000095e+09,11.496,14.797,0.400,nan,273.150,302.150,301.960,304.900,288.090,1085.344,1024.158,1037.754,1040.199,1.310,1.000,1.010,0.960,4.6572,-4752.4848,178.973,175.672,62892.130
1.667401506269999981e+09,13.534,4.307,0.400,nan,273.150,302.400,302.150,305.340,287.770,1085.680,1024.826,1038.669,1039.132,0.690,1.060,0.870,0.980,4.6856,-4784.6669,176.935,186.163,65962.609
1.667401506329999924e+09,10.132,14.669,0.400,nan,273.150,302.400,302.150,305.340,287.770,1085.396,1024.320,1037.657,1040.301,1.120,1.000,1.280,0.850,4.6686,-4764.8384,180.337,175.801,63427.356
1.667401506400000095e+09,10.621,10.574,0.400,nan,273.150,302.400,302.150,305.340,287.710,1085.585,1024.680,1038.059,1039.976,1.110,1.110,0.820,0.910,4.6817,-4779.9429,179.848,179.895,64707.619
1.667401506460000038e+09,12.023,9.884,0.400,nan,273.150,302.400,302.150,305.340,287.710,1085.863,1024.125,1037.919,1039.522,1.150,0.750,0.800,0.470,4.6185,-4712.6935,178.446,180.585,64453.960
1.667401506519999981e+09,10.434,6.800,0.400,nan,273.150,302.400,302.150,305.340,287.710,1085.819,1024.262,1037.754,1039.127,1.150,1.310,0.750,0.730,4.6320,-4727.1575,180.035,183.669,66146.883
1.667401506589999914e+09,12.720,12.006,0.400,nan,273.150,302.340,302.150,305.340,287.710,1084.908,1024.250,1037.916,1039.707,1.170,0.990,0.750,0.750,4.6998,-4796.4600,177.749,178.464,63443.926
1.667401506650000095e+09,10.783,10.539,0.400,nan,273.150,302.340,302.210,305.340,287.710,1085.629,1024.419,1037.888,1039.783,1.220,0.800,0.990,1.130,4.6570,-4753.4019,179.687,179.930,64662.071
1.667401506710000038e+09,13.112,9.625,0.400,nan,273.150,302.340,302.210,305.400,287.710,1085.483,1024.540,1038.330,1039.695,1.220,0.820,0.820,0.650,4.6774,-4774.9419,177.357,180.844,64160.301
1.667401506769999981e+09,14.743,11.276,0.400,nan,273.150,302.340,302.210,305.400,287.710,1085.402,1024.173,1038.295,1039.658,0.740,0.870,0.900,0.710,4.6556,-4750.8098,175.726,179.193,62989.860
1.667401506839999914e+09,12.052,12.607,0.400,nan,273.150,302.340,302.210,305.400,287.770,1085.689,1023.728,1037.573,1039.610,0.930,0.920,0.850,0.600,4.6005,-4692.3855,178.417,177.862,63467.714
1.667401506900000095e+09,17.157,15.448,0.400,nan,273.150,302.340,302.150,305.400,287.770,1085.441,1023.790,1038.411,1040.045,1.050,1.010,0.860,1.060,4.6241,-4716.8167,173.312,175.021,60669.577
1.667401506970000029e+09,10.733,9.469,0.400,nan,273.150,302.340,302.150,305.340,287.770,1085.176,1024.541,1037.880,1039.598,0.850,0.990,0.990,0.700,4.7015,-4799.6550,179.737,181.000,65066.139
1.667401507029999971e+09,7.464,9.104,0.400,nan,273.150,302.340,302.150,305.340,287.770,1085.682,1024.762,1037.631,1039.833,0.650,0.850,0.760,0.910,4.6795,-4778.1612,183.006,181.366,66384.497
1.667401507089999914e+09,8.036,7.414,0.400,nan,273.150,302.340,302.150,305.340,287.770,1085.683,1024.877,1037.815,1039.656,0.890,0.780,0.720,0.700,4.6883,-4787.6431,182.433,183.055,66791.143
1.667401507160000086e+09,15.061,12.887,0.400,nan,273.150,302.340,302.150,305.340,287.770,1084.998,1024.050,1038.163,1039.719,0.870,0.890,0.840,1.030,4.6774,-4772.6205,175.408,177.582,62303.479
1.667401507220000029e+09,10.731,6.567,0.400,nan,273.150,302.340,302.150,305.340,287.770,1085.286,1024.198,1037.636,1038.913,1.480,1.330,0.870,0.840,4.6667,-4762.3167,179.738,183.902,66125.692
1.667401507289999962e+09,7.829,7.936,0.400,nan,273.150,302.340,302.150,305.340,287.770,1085.317,1025.148,1037.917,1039.853,0.880,0.920,0.790,0.560,4.7379,-4839.7695,182.640,182.533,66675.954
1.667401507349999905e+09,8.692,13.499,0.400,nan,273.150,302.340,302.150,305.340,287.710,1085.360,1024.433,1037.503,1040.192,0.670,0.780,0.850,0.790,4.6790,-4776.0454,181.777,176.971,64361.419
1.667401507420000076e+09,13.514,10.167,0.400,nan,273.150,302.340,302.150,305.400,287.710,1085.268,1024.334,1038.192,1039.575,1.120,0.840,0.970,0.940,4.6785,-4775.0594,176.955,180.302,63821.910
1.667401507480000019e+09,10.652,9.267,0.400,nan,273.150,302.340,302.150,305.400,287.710,1085.764,1024.483,1037.951,1039.669,0.780,0.660,0.580,0.710,4.6520,-4748.5841,179.818,181.202,65168.540
1.667401507549999952e+09,14.587,13.277,0.400,nan,273.150,302.400,302.150,305.400,287.770,1085.346,1024.318,1038.372,1040.069,0.540,0.790,0.820,0.750,4.6723,-4768.6323,175.882,177.192,62331.668
1.667401507609999895e+09,9.127,9.998,0.400,nan,273.150,302.400,302.210,305.400,287.770,1085.995,1024.726,1037.937,1040.020,0.730,0.780,0.780,1.100,4.6535,-4751.2961,181.342,180.471,65454.756
1.667401507670000076e+09,12.641,13.847,0.400,nan,273.150,302.400,302.210,305.340,287.770,1084.825,1023.740,1037.486,1039.591,1.090,1.170,0.820,0.830,4.6676,-4761.0988,177.828,176.622,62818.153
1.667401507740000010e+09,14.275,8.493,0.400,nan,273.150,302.400,302.210,305.340,287.770,1085.591,1024.317,1038.372,1039.376,0.990,0.880,0.640,1.240,4.6531,-4749.0112,176.195,181.976,64159.867
1.667401507799999952e+09,9.104,11.955,0.400,nan,273.150,302.400,302.210,305.340,287.840,1085.422,1024.132,1037.344,1039.739,0.840,0.610,0.930,0.760,4.6519,-4746.9068,181.365,178.514,64760.545
1.667401507869999886e+09,7.912,9.583,0.400,nan,273.150,302.400,302.150,305.340,287.840,1085.235,1024.436,1037.352,1039.552,1.140,0.850,0.740,0.850,4.6898,-4787.1381,182.557,180.886,66046.980
1.667401507930000067e+09,9.510,10.124,0.400,nan,273.150,302.400,302.150,305.340,287.840,1084.980,1024.761,1037.811,1039.816,0.680,0.980,0.710,0.950,4.7350,-4834.9508,180.959,180.345,65270.689
1.667401508000000000e+09,11.416,10.012,0.400,nan,273.150,302.400,302.150,305.340,287.840,1085.397,1024.512,1038.017,1039.716,1.010,0.800,0.970,0.860,4.6833,-4780.8061,179.053,180.457,64625.008
1.667401508059999943e+09,10.943,12.493,0.400,nan,273.150,302.340,302.150,305.340,287.840,1085.157,1024.662,1038.004,1040.154,1.100,0.820,0.780,1.080,4.7124,-4811.3972,179.526,177.976,63904.954
1.667401508119999886e+09,10.739,10.150,0.400,nan,273.150,302.340,302.150,305.340,287.840,1085.539,1024.813,1038.173,1039.999,0.680,1.210,0.640,0.750,4.6945,-4793.6819,179.730,180.319,64817.969
1.667401566259999990e+09,9.112,9.390,0.400,nan,273.150,302.520,302.340,305.840,287.650,1085.726,1023.907,1037.228,1039.236,0.660,1.160,0.850,0.670,4.6133,-4706.2322,181.357,181.079,65680.145
1.667401566329999924e+09,7.166,1.716,0.400,nan,273.150,302.520,302.340,305.900,287.650,1084.844,1024.621,1037.285,1038.370,1.210,0.790,0.950,1.090,4.7356,-4834.8279,183.303,188.753,69227.662
1.667401566390000105e+09,6.748,3.147,0.400,nan,273.150,302.590,302.340,305.900,287.650,1085.154,1024.722,1037.362,1038.740,1.070,0.980,1.010,1.280,4.7203,-4819.7002,183.721,187.322,68842.754
1.667401566450000048e+09,7.264,10.184,0.400,nan,273.150,302.590,302.340,305.900,287.710,1085.016,1024.283,1037.070,1039.466,0.900,0.720,0.760,0.990,4.6970,-4793.6826,183.205,180.285,66066.871
1.667401566519999981e+09,6.571,4.456,0.400,nan,273.150,302.590,302.340,305.840,287.710,1084.896,1024.077,1036.769,1038.388,0.920,0.840,0.830,0.860,4.6903,-4785.8958,183.898,186.013,68419.374
1.667401566579999924e+09,8.213,3.124,0.400,nan,273.150,302.590,302.340,305.840,287.710,1085.095,1024.460,1037.380,1038.521,0.770,0.940,0.930,1.120,4.7045,-4802.2648,182.256,187.345,68315.292
1.667401566640000105e+09,6.355,8.779,0.400,nan,273.150,302.590,302.340,305.840,287.710,1085.239,1023.995,1036.741,1039.085,0.950,1.130,0.820,0.740,4.6577,-4752.1587,184.114,181.690,66909.262
1.667401566700000048e+09,6.873,6.227,0.400,nan,273.150,302.590,302.340,305.840,287.710,1085.442,1023.853,1036.756,1038.626,1.150,0.960,0.980,0.760,4.6317,-4724.8480,183.596,184.242,67652.481
1.667401566769999981e+09,6.088,7.936,0.400,nan,273.150,302.590,302.400,305.840,287.710,1085.137,1024.272,1036.892,1039.134,0.860,1.320,0.940,1.020,4.6864,-4782.7836,184.381,182.533,67314.543
1.667401566829999924e+09,7.574,6.412,0.400,nan,273.150,302.590,302.400,305.840,287.710,1085.262,1024.249,1037.142,1038.909,1.060,1.010,1.230,1.070,4.6751,-4771.0665,182.896,184.057,67327.760
1.667401566890000105e+09,9.187,10.248,0.400,nan,273.150,302.590,302.400,305.840,287.710,1084.539,1024.050,1037.093,1039.179,0.990,1.090,0.880,0.670,4.7156,-4811.6490,181.282,180.221,65342.474
1.667401566960000038e+09,7.443,8.883,0.400,nan,273.150,302.590,302.400,305.840,287.710,1085.282,1023.778,1036.753,1038.946,0.800,0.690,1.040,0.700,4.6377,-4730.6709,183.026,181.586,66471.884
1.667401567019999981e+09,6.995,7.403,0.400,nan,273.150,302.590,302.400,305.840,287.710,1084.917,1024.070,1036.833,1038.844,0.730,0.800,0.620,0.820,4.6878,-4783.2483,183.474,183.066,67175.845
1.667401567089999914e+09,6.336,12.621,0.400,nan,273.150,302.590,302.400,305.840,287.710,1084.850,1024.255,1036.859,1039.779,0.880,0.590,0.760,0.800,4.7073,-4804.1575,184.133,177.848,65534.877
1.667401567150000095e+09,3.976,6.063,0.400,nan,273.150,302.590,302.400,305.840,287.770,1085.463,1024.405,1036.720,1039.021,0.830,1.010,1.130,0.970,4.6716,-4768.2731,186.494,184.406,68785.274
1.667401567220000029e+09,13.023,7.361,0.400,nan,273.150,302.590,302.400,305.840,287.770,1085.448,1024.222,1038.052,1039.082,0.760,0.850,0.780,0.940,4.6588,-4754.2900,177.446,183.108,65015.465
1.667401567279999971e+09,13.269,10.256,0.400,nan,273.150,302.590,302.400,305.900,287.770,1084.774,1023.403,1037.305,1038.753,1.330,0.930,1.000,1.060,4.6477,-4739.1051,177.200,180.213,63876.717
1.667401567349999905e+09,4.819,3.115,0.400,nan,273.150,302.520,302.400,305.900,287.770,1085.977,1024.587,1037.108,1038.818,0.680,0.710,0.970,1.030,4.6452,-4742.0215,185.650,187.355,69567.738
1.667401567410000086e+09,7.592,5.309,0.400,nan,273.150,302.520,302.400,305.900,287.840,1085.195,1024.361,1037.219,1038.806,1.020,0.650,1.020,1.230,4.6876,-4784.4696,182.877,185.160,67728.185
1.667401567470000029e+09,4.478,4.581,0.400,nan,273.150,302.520,302.340,305.900,287.840,1085.063,1024.488,1036.791,1038.762,0.830,0.950,0.830,0.810,4.7080,-4806.0049,185.991,185.888,69147.031
1.667401567539999962e+09,7.128,6.151,0.400,nan,273.150,302.520,302.340,305.840,287.840,1085.143,1024.002,1036.853,1038.655,0.610,0.810,0.870,1.220,4.6644,-4759.0625,183.341,184.318,67587.059
1.667401567599999905e+09,7.580,3.905,0.400,nan,273.150,302.520,302.340,305.840,287.840,1085.544,1024.246,1037.204,1038.584,0.810,0.700,0.810,0.900,4.6525,-4748.0209,182.889,186.564,68254.274
1.667401567670000076e+09,5.734,4.337,0.400,nan,273.150,302.520,302.340,305.840,287.770,1085.182,1024.664,1037.158,1038.887,0.970,0.830,0.900,0.680,4.7124,-4811.3285,184.735,186.132,68772.204
1.667401567730000019e+09,7.585,7.329,0.400,nan,273.150,302.520,302.340,305.840,287.770,1085.424,1023.689,1036.740,1038.671,1.070,0.850,0.870,0.770,4.6196,-4711.6838,182.884,183.140,66986.649
1.667401567799999952e+09,8.256,4.466,0.400,nan,273.150,302.520,302.340,305.840,287.770,1085.265,1024.395,1037.373,1038.721,0.980,1.070,0.990,1.230,4.6852,-4782.1702,182.213,186.003,67798.559
1.667401567859999895e+09,4.144,2.414,0.400,nan,273.150,302.590,302.340,305.840,287.710,1085.152,1024.547,1036.802,1038.491,0.830,0.960,0.930,0.910,4.7068,-4805.0212,186.325,188.055,70081.516
1.667401567920000076e+09,8.554,6.092,0.400,nan,273.150,302.590,302.340,305.840,287.710,1085.121,1024.198,1037.235,1038.790,1.120,0.900,1.150,0.980,4.6823,-4778.2810,181.915,184.377,67088.232
1.667401567990000010e+09,7.701,7.588,0.400,nan,273.150,302.590,302.340,305.900,287.710,1084.989,1024.236,1037.099,1039.020,0.980,0.740,0.770,0.840,4.6954,-4791.9112,182.768,182.881,66849.778
1.667401568049999952e+09,8.872,4.178,0.400,nan,273.150,302.520,302.340,305.900,287.710,1085.355,1024.311,1037.425,1038.632,0.840,0.810,0.740,1.010,4.6718,-4768.0627,181.597,186.291,67681.988
1.667401568119999886e+09,7.541,12.192,0.400,nan,273.150,302.520,302.340,305.900,287.770,1085.061,1024.212,1037.069,1039.738,0.960,0.710,0.810,1.090,4.6868,-4782.9832,182.928,178.278,65245.667
1.667401626299999952e+09,8.022,7.858,0.400,nan,273.150,302.710,302.520,306.150,287.590,1084.941,1024.417,1037.272,1039.177,1.130,0.910,0.900,0.680,4.7141,-4811.7943,182.447,182.611,66633.898
1.667401626359999895e+09,5.390,6.974,0.400,nan,273.150,302.710,302.520,306.150,287.590,1085.407,1024.307,1036.855,1039.069,0.880,0.550,0.840,0.830,4.6696,-4765.7413,185.079,183.495,67924.526
1.667401626430000067e+09,4.954,7.541,0.400,nan,273.150,302.710,302.520,306.150,287.400,1085.655,1024.214,1036.760,1039.147,1.030,0.940,0.930,0.770,4.6438,-4738.8007,185.516,182.928,67878.756
1.667401626490000010e+09,4.586,8.733,0.400,nan,273.150,302.710,302.520,306.150,287.400,1085.644,1024.345,1036.802,1039.431,0.960,0.980,0.910,0.770,4.6545,-4750.4462,185.883,181.736,67580.500
1.667401626549999952e+09,7.675,6.985,0.400,nan,273.150,302.710,302.520,306.150,287.400,1085.273,1023.894,1036.873,1038.725,1.270,1.000,1.120,0.860,4.6484,-4742.1107,182.794,183.484,67080.205
1.667401626609999895e+09,5.272,10.780,0.400,nan,273.150,302.710,302.520,306.150,287.400,1085.182,1024.011,1036.554,1039.387,0.990,0.720,0.930,1.160,4.6642,-4758.8329,185.197,179.689,66586.163
1.667401626680000067e+09,4.614,4.012,0.400,nan,273.150,302.710,302.520,306.150,287.520,1085.167,1024.407,1036.759,1038.626,1.030,1.190,0.940,0.830,4.6958,-4793.0172,185.855,186.457,69308.181
1.667401626740000010e+09,8.584,6.595,0.400,nan,273.150,302.710,302.520,306.150,287.520,1085.431,1023.919,1037.077,1038.721,0.610,1.000,0.870,0.970,4.6384,-4731.9222,181.885,183.874,66891.710
1.667401626799999952e+09,0.495,2.418,0.400,nan,273.150,302.710,302.520,306.150,287.520,1084.591,1025.010,1036.467,1038.710,1.020,1.000,0.910,0.650,4.7887,-4891.0869,189.975,188.051,71453.630
1.667401626869999886e+09,7.227,7.110,0.400,nan,273.150,302.710,302.520,306.150,287.520,1085.236,1023.889,1036.789,1038.732,1.060,1.050,0.810,1.060,4.6509,-4744.5958,183.242,183.359,67198.247
1.667401626930000067e+09,7.968,7.405,0.400,nan,273.150,302.710,302.520,306.150,287.520,1084.961,1023.993,1036.934,1038.791,1.280,1.350,0.940,0.550,4.6798,-4774.6439,182.502,183.064,66819.341
1.667401626990000010e+09,6.942,7.711,0.400,nan,273.150,302.710,302.520,306.150,287.520,1084.662,1024.291,1036.939,1038.991,1.020,0.930,1.000,1.070,4.7260,-4823.4060,183.527,182.758,67082.636
1.667401627059999943e+09,8.012,8.250,0.400,nan,273.150,302.710,302.520,306.150,287.520,1085.077,1024.258,1037.174,1039.151,1.110,0.630,0.950,0.670,4.6912,-4787.5945,182.458,182.219,66494.704
1.667401627119999886e+09,10.052,6.128,0.400,nan,273.150,302.710,302.520,306.210,287.520,1084.930,1024.391,1037.578,1038.887,0.700,0.880,0.700,0.840,4.7130,-4810.5184,180.417,184.341,66532.179
1.667401627180000067e+09,11.581,10.578,0.400,nan,273.150,302.710,302.520,306.210,287.520,1084.924,1024.114,1037.608,1039.368,1.020,0.670,0.630,1.180,4.6920,-4787.7118,178.888,179.891,64361.623
1.667401627250000000e+09,6.251,11.127,0.400,nan,273.150,302.710,302.520,306.210,287.520,1085.046,1024.573,1037.132,1039.828,0.970,0.870,0.910,0.880,4.7180,-4816.5814,184.218,179.342,66099.668
1.667401627309999943e+09,5.340,2.900,0.400,nan,273.150,302.710,302.520,306.210,287.520,1085.122,1024.575,1037.001,1038.571,1.000,0.900,0.750,0.750,4.7123,-4810.7058,185.129,187.569,69454.951
1.667401627369999886e+09,8.405,8.234,0.400,nan,273.150,302.710,302.520,306.210,287.710,1084.925,1024.131,1037.106,1039.016,0.830,1.090,0.880,0.950,4.6932,-4789.0311,182.065,182.235,66357.095
1.667401627430000067e+09,6.850,5.816,0.400,nan,273.150,302.770,302.520,306.210,287.710,1084.515,1024.331,1036.926,1038.694,0.690,0.890,0.990,1.060,4.7417,-4839.6246,183.619,184.653,67812.557
1.667401627500000000e+09,13.426,12.790,0.400,nan,273.150,302.770,302.520,306.210,287.710,1084.953,1023.569,1037.493,1039.315,1.100,0.910,0.930,0.640,4.6490,-4741.1732,177.043,177.679,62914.030
1.667401627559999943e+09,5.835,9.656,0.400,nan,273.150,302.770,302.520,306.210,287.710,1085.619,1023.875,1036.629,1039.218,1.040,0.760,0.700,1.020,4.6219,-4714.8594,184.635,180.813,66783.278
1.667401627619999886e+09,7.321,7.189,0.400,nan,273.150,302.710,302.520,306.210,287.520,1084.998,1024.534,1037.263,1039.176,0.990,1.270,0.860,0.760,4.7187,-4817.0995,183.148,183.280,67135.027
1.667401627690000057e+09,2.989,3.030,0.400,nan,273.150,302.710,302.520,306.210,287.520,1085.492,1024.642,1036.749,1038.729,1.190,0.670,0.830,1.010,4.6888,-4786.9643,187.480,187.439,70282.160
1.667401627750000000e+09,5.193,6.255,0.400,nan,273.150,302.710,302.520,306.210,287.520,1084.898,1024.238,1036.664,1038.782,0.950,1.110,1.030,0.680,4.7035,-4800.1109,185.277,184.214,68262.078
1.667401627809999943e+09,7.049,11.329,0.400,nan,273.150,302.710,302.520,306.210,287.520,1085.102,1023.949,1036.779,1039.407,0.760,1.110,1.070,0.830,4.6656,-4759.9353,183.420,179.140,65734.002
